Timestamp,Value,Result
1728538762.946124,71,stop
1728538762.946124,67,stop
1728538762.946124,67,stop
1728538762.946124,68,stop
1728538762.946124,68,stop
1728538762.946124,82,stop
1728538762.946124,82,stop
1728538762.946124,57,stop
1728538762.946124,57,stop
1728538762.946124,62,stop
1728538762.946124,62,stop
1728538762.946124,72,stop
1728538762.9471278,72,stop
1728538762.9471278,59,stop
1728538762.947285,59,stop
1728538762.947285,66,stop
1728538762.947285,66,stop
1728538762.9475298,71,stop
1728538762.9475298,71,stop
1728538762.9475298,21,stop
1728538762.9475298,21,stop
1728538762.9475298,57,stop
1728538762.9475298,57,stop
1728538762.9475298,35,stop
1728538762.9475298,35,stop
1728538762.9475298,33,stop
1728538762.9483452,33,stop
1728538762.9484398,32,stop
1728538762.9484398,32,stop
1728538762.948562,44,stop
1728538762.948562,44,stop
1728538762.948562,17,stop
1728538762.948562,17,stop
1728538762.948562,31,stop
1728538762.948562,31,stop
1728538762.948562,0,stop
1728538762.948562,0,stop
1728538762.948562,0,stop
1728538762.948562,0,stop
1728538762.948562,0,stop
1728538762.948562,0,stop
1728538762.948562,0,stop
1728538762.9495716,0,stop
1728538762.9495716,0,stop
1728538762.9495716,0,stop
1728538762.9495716,0,stop
1728538762.9495716,0,stop
1728538762.9495716,0,stop
1728538762.9495716,0,stop
1728538762.9495716,0,stop
1728538762.9495716,0,stop
1728538762.9495716,0,stop
1728538762.9495716,0,stop
1728538762.9495716,0,stop
1728538762.9495716,0,stop
1728538762.950576,0,stop
1728538762.950576,0,stop
1728538762.9507554,0,stop
1728538762.9507554,0,stop
1728538762.9507554,0,stop
1728538762.9507554,0,stop
1728538762.9507554,0,stop
1728538762.9507554,0,stop
1728538762.9507554,0,stop
1728538762.9507554,0,stop
1728538762.9507554,0,stop
1728538762.9507554,0,stop
1728538762.9507554,0,stop
1728538762.9507554,0,stop
1728538762.9507554,0,stop
1728538762.9507554,0,stop
1728538762.9518151,0,stop
1728538762.9518151,0,stop
1728538762.9518151,0,stop
1728538762.9518151,0,stop
1728538762.9518151,0,stop
1728538762.9518151,0,stop
1728538762.9518151,0,stop
1728538762.9518151,0,stop
1728538762.9518151,0,stop
1728538762.9518151,0,stop
1728538762.9518151,0,stop
1728538762.9518151,0,stop
1728538762.9518151,0,stop
1728538762.952839,0,stop
1728538762.952839,0,stop
1728538762.952839,0,stop
1728538762.952839,0,stop
1728538762.952839,0,stop
1728538762.952839,0,stop
1728538762.952839,0,stop
1728538762.952839,0,stop
1728538762.952839,0,stop
1728538762.952839,0,stop
1728538762.952839,0,stop
1728538762.952839,0,stop
1728538762.952839,0,stop
1728538762.9538422,0,stop
1728538762.9538422,0,stop
1728538762.9538422,0,stop
1728538762.9538422,0,stop
1728538762.9538422,0,stop
1728538762.9538422,0,stop
1728538762.9538422,0,stop
1728538762.9538422,0,stop
1728538762.9538422,0,stop
1728538762.9538422,0,stop
1728538762.9538422,0,stop
1728538762.9538422,0,stop
1728538762.9538422,0,stop
1728538762.9538422,0,stop
1728538762.9538422,0,stop
1728538762.9538422,0,stop
1728538762.9538422,0,stop
1728538762.9538422,0,stop
1728538762.9538422,0,stop
1728538762.9538422,0,stop
1728538762.9538422,0,stop
1728538762.9538422,0,stop
1728538762.9538422,0,stop
1728538762.9538422,0,stop
1728538762.9538422,0,stop
1728538762.9538422,0,stop
1728538762.9538422,0,stop
1728538762.9538422,0,stop
1728538762.9538422,0,stop
1728538762.9538422,0,stop
1728538762.9538422,0,stop
1728538762.9538422,0,stop
1728538762.9538422,0,stop
1728538762.9565074,0,stop
1728538762.9565074,0,stop
1728538762.9566617,0,stop
1728538762.9567575,0,stop
1728538762.9567575,0,stop
1728538762.9567575,0,stop
1728538762.9567575,0,stop
1728538762.9567575,0,stop
1728538762.9567575,0,stop
1728538762.9567575,0,stop
1728538762.9567575,0,stop
1728538762.9567575,0,stop
1728538762.9567575,0,stop
1728538762.9567575,0,stop
1728538762.9567575,0,stop
1728538762.9567575,0,stop
1728538762.9577668,0,stop
1728538762.9577668,0,stop
1728538762.9577668,0,stop
1728538762.9577668,0,stop
1728538762.9577668,0,stop
1728538762.9577668,0,stop
1728538762.9577668,0,stop
1728538762.9577668,0,stop
1728538762.9577668,0,stop
1728538762.9577668,0,stop
1728538762.9577668,0,stop
1728538762.9577668,0,stop
1728538762.9577668,0,stop
1728538762.9577668,0,stop
1728538762.958782,0,stop
1728538762.958782,14,stop
1728538762.958782,14,stop
1728538762.958782,0,stop
1728538762.958782,0,stop
1728538762.958782,0,stop
1728538762.958782,0,stop
1728538762.958782,0,stop
1728538762.958782,0,stop
1728538762.958782,0,stop
1728538762.958782,0,stop
1728538762.958782,0,stop
1728538762.958782,0,stop
1728538762.9597857,0,stop
1728538762.9597857,0,stop
1728538762.9597857,0,stop
1728538762.9597857,0,stop
1728538762.9597857,0,stop
1728538762.9597857,0,stop
1728538762.9597857,0,stop
1728538762.9597857,0,stop
1728538762.9597857,64,stop
1728538762.9597857,64,stop
1728538762.9597857,39,stop
1728538762.9606118,39,stop
1728538762.9606118,11,stop
1728538762.9606118,11,stop
1728538762.9609013,8,stop
1728538762.9609013,8,stop
1728538762.9609013,0,stop
1728538762.9609013,0,stop
1728538762.9609013,0,stop
1728538762.9609013,0,stop
1728538762.9609013,0,stop
1728538762.9609013,0,stop
1728538762.9609013,0,stop
1728538762.9609013,0,stop
1728538762.9609013,0,stop
1728538762.9609013,0,stop
1728538762.9619143,35,stop
1728538762.9619143,35,stop
1728538762.9619143,24,stop
1728538762.9619143,24,stop
1728538762.9619143,7,stop
1728538762.9619143,7,stop
1728538762.9619143,0,stop
1728538762.9619143,0,stop
1728538762.9619143,16,stop
1728538762.9619143,16,stop
1728538762.9619143,14,stop
1728538762.9619143,14,stop
1728538762.9629176,0,stop
1728538762.963028,0,stop
1728538762.963028,0,stop
1728538762.963028,0,stop
1728538762.963028,0,stop
1728538762.963028,0,stop
1728538762.963028,0,stop
1728538762.963028,0,stop
1728538762.963028,3,stop
1728538762.963028,3,stop
1728538762.963028,0,stop
1728538762.963028,0,stop
1728538762.963028,0,stop
1728538762.963028,0,stop
1728538762.963028,0,stop
1728538762.963028,0,stop
1728538762.963028,18,stop
1728538762.963028,18,stop
1728538762.963028,0,stop
1728538762.9645524,0,stop
1728538762.9645524,0,stop
1728538762.9645524,0,stop
1728538762.9645524,0,stop
1728538762.9645524,0,stop
1728538762.9645524,12,stop
1728538762.9645524,12,stop
1728538762.9645524,27,stop
1728538762.9645524,27,stop
1728538762.9645524,61,stop
1728538762.9645524,61,stop
1728538762.9645524,57,stop
1728538762.9645524,57,stop
1728538762.9645524,28,stop
1728538762.9645524,28,stop
1728538762.9645524,17,stop
1728538762.9645524,17,stop
1728538762.9645524,0,stop
1728538762.9645524,0,stop
1728538762.9645524,0,stop
1728538762.9645524,0,stop
1728538762.9645524,0,stop
1728538762.9645524,0,stop
1728538762.9645524,0,stop
1728538762.9645524,0,stop
1728538762.9645524,0,stop
1728538762.9645524,0,stop
1728538762.9645524,41,stop
1728538762.9645524,41,stop
1728538762.9645524,67,stop
1728538762.9670737,67,stop
1728538762.9671724,63,stop
1728538762.9671724,63,stop
1728538762.967277,31,stop
1728538762.967277,31,stop
1728538762.967277,25,stop
1728538762.967277,25,stop
1728538762.967277,24,stop
1728538762.967277,24,stop
1728538762.967277,22,stop
1728538762.967277,22,stop
1728538762.967277,0,stop
1728538762.967277,0,stop
1728538762.967277,0,stop
1728538762.9682872,0,stop
1728538762.9682872,0,stop
1728538762.9682872,0,stop
1728538762.9682872,30,stop
1728538762.9682872,30,stop
1728538762.9682872,57,stop
1728538762.9682872,57,stop
1728538762.9682872,25,stop
1728538762.9682872,25,stop
1728538762.9682872,1,stop
1728538762.9682872,1,stop
1728538762.9682872,34,stop
1728538762.9682872,34,stop
1728538762.969291,34,stop
1728538762.969291,34,stop
1728538762.969291,16,stop
1728538762.969291,16,stop
1728538762.969291,22,stop
1728538762.969291,22,stop
1728538762.969291,36,stop
1728538762.969291,36,stop
1728538762.969291,76,stop
1728538762.969291,76,stop
1728538762.969291,79,stop
1728538762.969291,79,stop
1728538762.969291,79,stop
1728538762.9702947,79,stop
1728538762.9702947,83,stop
1728538762.9702947,83,stop
1728538762.9702947,84,stop
1728538762.9706447,84,stop
1728538762.9706447,83,stop
1728538762.9706447,83,stop
1728538762.9706447,82,stop
1728538762.9706447,82,stop
1728538762.9706447,84,stop
1728538762.9706447,84,stop
1728538762.9706447,83,stop
1728538762.9706447,83,stop
1728538762.9706447,81,stop
1728538762.9706447,81,stop
1728538762.9706447,83,stop
1728538762.9706447,83,stop
1728538762.9716177,82,stop
1728538762.9716177,82,stop
1728538762.9716177,83,stop
1728538762.9716177,83,stop
1728538762.9716177,80,stop
1728538762.9716177,80,stop
1728538762.9716177,83,stop
1728538762.9716177,83,stop
1728538762.9716177,77,stop
1728538762.9716177,77,stop
1728538762.9716177,82,stop
1728538762.9716177,82,stop
1728538762.9716177,84,stop
1728538762.9716177,84,stop
1728538762.9726274,84,stop
1728538762.9726274,84,stop
1728538762.9726274,81,stop
1728538762.9726274,81,stop
1728538762.9726274,80,stop
1728538762.9726274,80,stop
1728538762.9726274,84,stop
1728538762.9726274,84,stop
1728538762.9726274,87,stop
1728538762.9726274,87,stop
1728538762.9726274,85,stop
1728538762.9726274,85,stop
1728538762.9726274,84,stop
1728538762.9726274,84,stop
1728538762.9726274,76,stop
1728538762.9737887,76,stop
1728538762.9737887,87,stop
1728538762.9737887,87,stop
1728538762.9737887,86,stop
1728538762.9737887,86,stop
1728538762.9737887,86,stop
1728538762.9737887,86,stop
1728538762.9737887,81,stop
1728538762.9737887,81,stop
1728538762.9737887,82,stop
1728538762.9737887,82,stop
1728538762.9737887,83,stop
1728538762.9737887,83,stop
1728538762.9737887,83,stop
1728538762.9737887,83,stop
1728538762.9737887,83,stop
1728538762.9737887,83,stop
1728538762.9737887,73,stop
1728538762.9737887,73,stop
1728538762.9737887,76,stop
1728538762.9737887,76,stop
1728538762.9737887,83,stop
1728538762.9737887,83,stop
1728538762.9737887,83,stop
1728538762.9737887,83,stop
1728538762.9737887,88,stop
1728538762.9737887,88,stop
1728538762.9737887,81,stop
1728538762.9737887,81,stop
1728538762.9737887,78,stop
1728538762.9737887,78,stop
1728538762.9737887,82,stop
1728538762.9737887,82,stop
1728538762.9764836,73,stop
1728538762.9765835,73,stop
1728538762.9765835,67,stop
1728538762.9767048,67,stop
1728538762.9767048,76,stop
1728538762.9767048,76,stop
1728538762.9767048,78,stop
1728538762.9767048,78,stop
1728538762.9767048,87,stop
1728538762.9767048,87,stop
1728538762.9767048,79,stop
1728538762.9767048,79,stop
1728538762.9767048,72,stop
1728538762.9767048,72,stop
1728538762.977715,61,stop
1728538762.977715,61,stop
1728538762.977715,61,stop
1728538762.977715,61,stop
1728538762.977715,82,stop
1728538762.977715,82,stop
1728538762.977715,84,stop
1728538762.977715,84,stop
1728538762.977715,52,stop
1728538762.977715,52,stop
1728538762.977715,56,stop
1728538762.977715,56,stop
1728538762.9787233,66,stop
1728538762.9787233,66,stop
1728538762.9787233,74,stop
1728538762.9787233,74,stop
1728538762.9787233,51,stop
1728538762.9787233,51,stop
1728538762.9793005,50,stop
1728538762.9793005,50,stop
1728538762.9793005,35,stop
1728538762.9793005,35,stop
1728538762.9793005,34,stop
1728538762.9793005,34,stop
1728538762.9793005,60,stop
1728538762.9793005,60,stop
1728538762.9793005,48,stop
1728538762.9793005,48,stop
1728538762.9793005,14,stop
1728538762.9793005,14,stop
1728538762.9793005,51,stop
1728538762.980345,51,stop
1728538762.980345,67,stop
1728538762.980345,67,stop
1728538762.980345,30,stop
1728538762.980345,30,stop
1728538762.9807017,17,stop
1728538762.9807017,17,stop
1728538762.9807017,33,stop
1728538762.9807017,33,stop
1728538762.9807017,20,stop
1728538762.9807017,20,stop
1728538762.9807017,24,stop
1728538762.9807017,24,stop
1728538762.9807017,0,stop
1728538762.9807017,0,stop
1728538762.9807017,0,stop
1728538762.9807017,0,stop
1728538762.9807017,0,stop
1728538762.9807017,0,stop
1728538762.9807017,0,stop
1728538762.9807017,0,stop
1728538762.9807017,0,stop
1728538762.9807017,0,stop
1728538762.9807017,0,stop
1728538762.9807017,0,stop
1728538762.9807017,0,stop
1728538762.9807017,0,stop
1728538762.9807017,0,stop
1728538762.9807017,0,stop
1728538762.9807017,0,stop
1728538762.9807017,0,stop
1728538762.9807017,0,stop
1728538762.9807017,0,stop
1728538762.9807017,0,stop
1728538762.9807017,0,stop
1728538762.9807017,0,stop
1728538762.9807017,0,stop
1728538762.9807017,0,stop
1728538762.9807017,0,stop
1728538762.9807017,0,stop
1728538762.9807017,0,stop
1728538762.9807017,0,stop
1728538762.9807017,0,stop
1728538762.9807017,0,stop
1728538762.9807017,0,stop
1728538762.9807017,0,stop
1728538762.9807017,0,stop
1728538762.9807017,0,stop
1728538762.9807017,0,stop
1728538762.9807017,0,stop
1728538762.9807017,0,stop
1728538762.9807017,0,stop
1728538762.9807017,0,stop
1728538762.9807017,0,stop
1728538762.9807017,0,stop
1728538762.9807017,0,stop
1728538762.9807017,0,stop
1728538762.9807017,0,stop
1728538762.9807017,0,stop
1728538762.9807017,0,stop
1728538762.9807017,0,stop
1728538762.9807017,0,stop
1728538762.9807017,0,stop
1728538762.9807017,0,stop
1728538762.9807017,0,stop
1728538762.9807017,0,stop
1728538762.9807017,0,stop
1728538762.9807017,0,stop
1728538762.9807017,0,stop
1728538762.9807017,0,stop
1728538762.9807017,0,stop
1728538762.9807017,0,stop
1728538762.9807017,0,stop
1728538762.9807017,0,stop
1728538762.9864514,0,stop
1728538762.9864514,0,stop
1728538762.9864514,0,stop
1728538762.9864514,0,stop
1728538762.9864514,0,stop
1728538762.9864514,0,stop
1728538762.9864514,0,stop
1728538762.9864514,0,stop
1728538762.9864514,0,stop
1728538762.9864514,0,stop
1728538762.9864514,0,stop
1728538762.9864514,0,stop
1728538762.9864514,0,stop
1728538762.987461,0,stop
1728538762.987461,0,stop
1728538762.987461,0,stop
1728538762.987461,0,stop
1728538762.987461,0,stop
1728538762.987461,0,stop
1728538762.987461,0,stop
1728538762.987461,0,stop
1728538762.987461,0,stop
1728538762.987461,0,stop
1728538762.987461,0,stop
1728538762.987461,0,stop
1728538762.9884644,0,stop
1728538762.9884644,0,stop
1728538762.9884644,0,stop
1728538762.9884644,0,stop
1728538762.9884644,0,stop
1728538762.9884644,0,stop
1728538762.9884644,0,stop
1728538762.9884644,0,stop
1728538762.9884644,0,stop
1728538762.9884644,0,stop
1728538762.9884644,0,stop
1728538762.9884644,0,stop
1728538762.9894838,0,stop
1728538762.9894838,0,stop
1728538762.9894838,0,stop
1728538762.9894838,0,stop
1728538762.9894838,0,stop
1728538762.9894838,0,stop
1728538762.9894838,0,stop
1728538762.9894838,0,stop
1728538762.9894838,0,stop
1728538762.9894838,0,stop
1728538762.9894838,0,stop
1728538762.9894838,0,stop
1728538762.9894838,0,stop
1728538762.990486,0,stop
1728538762.990486,0,stop
1728538762.9906838,0,stop
1728538762.9906838,0,stop
1728538762.9906838,0,stop
1728538762.9906838,0,stop
1728538762.9906838,0,stop
1728538762.9906838,0,stop
1728538762.9906838,0,stop
1728538762.9906838,0,stop
1728538762.9906838,0,stop
1728538762.9906838,0,stop
1728538762.9906838,0,stop
1728538762.9906838,0,stop
1728538762.9906838,0,stop
1728538762.9906838,33,stop
1728538762.9906838,33,stop
1728538762.9906838,0,stop
1728538762.9906838,0,stop
1728538762.9906838,0,stop
1728538762.9906838,0,stop
1728538762.9906838,0,stop
1728538762.9906838,0,stop
1728538762.9906838,0,stop
1728538762.9906838,0,stop
1728538762.9906838,0,stop
1728538762.9906838,0,stop
1728538762.9906838,0,stop
1728538762.9906838,0,stop
1728538762.9906838,0,stop
1728538762.9906838,0,stop
1728538762.9906838,0,stop
1728538762.9906838,0,stop
1728538762.9906838,7,stop
1728538762.9906838,7,stop
1728538762.9906838,50,stop
1728538762.9906838,50,stop
1728538762.9906838,44,stop
1728538762.9906838,44,stop
1728538762.9906838,15,stop
1728538762.9942284,15,stop
1728538762.9942284,19,stop
1728538762.9942284,19,stop
1728538762.9942284,0,stop
1728538762.9942284,0,stop
1728538762.9942284,0,stop
1728538762.9942284,0,stop
1728538762.9942284,0,stop
1728538762.9942284,0,stop
1728538762.9942284,0,stop
1728538762.9942284,0,stop
1728538762.9942284,0,stop
1728538762.9952395,0,stop
1728538762.9952395,28,stop
1728538762.9952395,28,stop
1728538762.9952395,3,stop
1728538762.9952395,3,stop
1728538762.9957404,0,stop
1728538762.9957404,0,stop
1728538762.9957404,0,stop
1728538762.9957404,0,stop
1728538762.9957404,41,stop
1728538762.9957404,41,stop
1728538762.9957404,7,stop
1728538762.9957404,7,stop
1728538762.9964426,0,stop
1728538762.9964426,0,stop
1728538762.9964426,0,stop
1728538762.9964426,0,stop
1728538762.9964426,0,stop
1728538762.9964426,0,stop
1728538762.9964426,0,stop
1728538762.9964426,0,stop
1728538762.9964426,8,stop
1728538762.9964426,8,stop
1728538762.9964426,0,stop
1728538762.9964426,0,stop
1728538762.9964426,0,stop
1728538762.9964426,0,stop
1728538762.9974551,0,stop
1728538762.9974551,0,stop
1728538762.9974551,29,stop
1728538762.9974551,29,stop
1728538762.9974551,4,stop
1728538762.9974551,4,stop
1728538762.9974551,0,stop
1728538762.9974551,0,stop
1728538762.9974551,0,stop
1728538762.9974551,0,stop
1728538762.9974551,41,stop
1728538762.9974551,41,stop
1728538762.9974551,35,stop
1728538762.9984584,35,stop
1728538762.9984584,71,stop
1728538762.9984584,71,stop
1728538762.9984584,57,stop
1728538762.9984584,57,stop
1728538762.9984584,42,stop
1728538762.9984584,42,stop
1728538762.9984584,0,stop
1728538762.9984584,0,stop
1728538762.9984584,0,stop
1728538762.9984584,0,stop
1728538762.9984584,0,stop
1728538762.9984584,0,stop
1728538762.9994614,0,stop
1728538762.9994614,0,stop
1728538762.9994614,0,stop
1728538762.9994614,0,stop
1728538762.9994614,0,stop
1728538762.9994614,0,stop
1728538762.9994614,35,stop
1728538762.9994614,35,stop
1728538762.9994614,76,stop
1728538762.9994614,76,stop
1728538762.9994614,69,stop
1728538762.9994614,69,stop
1728538762.9994614,38,stop
1728538763.0004687,38,stop
1728538763.0004687,15,stop
1728538763.0004687,15,stop
1728538763.0006845,5,stop
1728538763.0006845,5,stop
1728538763.0006845,0,stop
1728538763.0006845,0,stop
1728538763.0006845,0,stop
1728538763.0006845,0,stop
1728538763.0006845,0,stop
1728538763.0006845,0,stop
1728538763.0006845,0,stop
1728538763.0006845,0,stop
1728538763.0006845,11,stop
1728538763.0006845,11,stop
1728538763.0006845,65,stop
1728538763.0006845,65,stop
